corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
ss,1.62,ABC,0,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,1,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,2,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,3,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,4,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,5,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,6,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,7,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,8,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,9,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,10,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,11,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,12,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,13,0,2,27.44606,1.221062,25.08993,49.6571,68.941,20.8426,37.65337,
ss,1.62,ABC,14,0,2,34.37608,1.220986,24.73411,48.6931,69.32,20.6851,35.59966,
ss,1.62,ABC,15,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,16,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,17,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,18,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,19,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,20,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,21,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,22,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,23,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,24,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,25,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,26,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,27,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,28,0,6,-200.0,,,,,,,timeout
ss,1.62,ABC,29,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,0,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,1,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,2,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,3,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,4,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,5,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,6,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,7,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,8,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,9,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,10,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,11,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,12,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,13,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,14,0,6,-200.0,,,,,,,timeout
ss,1.62,ACO,15,0,2,26.03147,1.22132,23.52646,51.1887,68.551,19.1933,43.70967,
