corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
sf,1.8,ABC,0,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,1,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,2,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,3,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,4,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,5,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,6,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,7,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,8,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,9,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,10,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,11,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,12,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,13,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,14,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,15,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,16,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,17,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,18,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,19,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,20,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,21,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,22,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,23,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,24,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,25,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,26,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,27,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,28,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,29,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,0,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,1,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,2,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,3,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,4,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,5,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,6,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,7,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,8,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,9,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,10,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,11,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,12,0,6,-200.0,,,,,,,timeout
sf,1.8,ACO,13,0,1,35.4067,1.218467,21.22389,52.3697,68.643,18.4452,43.38889,
sf,1.8,ACO,14,0,1,40.38942,1.218492,21.07921,52.416,69.018,18.3425,45.17302,
sf,1.8,ACO,15,0,1,36.0418,1.218468,21.20397,52.3821,68.698,18.4239,43.69489,
sf,1.8,ACO,16,0,1,35.71899,1.218468,21.22387,52.3761,68.669,18.4337,43.54463,
sf,1.8,ACO,17,0,1,41.57842,1.218496,21.05925,52.4221,69.086,18.3278,45.47315,
sf,1.8,ACO,18,0,1,36.07472,1.218468,21.20397,52.3828,68.7,18.4232,43.70146,
sf,1.8,ACO,19,0,1,34.57528,1.218462,21.26874,52.3544,68.569,18.4821,42.87004,
sf,1.8,ACO,20,0,1,37.93865,1.218485,21.11912,52.3968,68.861,18.3867,44.4164,
sf,1.8,ACO,21,0,1,34.73014,1.21846,21.26877,52.3604,68.581,18.4709,43.01303,
sf,1.8,ACO,22,0,1,35.08385,1.218466,21.2438,52.3643,68.625,18.4628,43.20299,
sf,1.8,ACO,23,0,1,35.70257,1.218467,21.21394,52.3758,68.668,18.4341,43.54117,
sf,1.8,ACO,24,0,1,35.78891,1.218468,21.20895,52.3775,68.674,18.4321,43.55811,
sf,1.8,ACO,25,0,1,37.40312,1.218481,21.13909,52.3923,68.82,18.3967,44.24053,
sf,1.8,ACO,26,0,1,35.71903,1.218467,21.21891,52.3761,68.669,18.4337,43.54461,
sf,1.8,ACO,27,0,1,35.19038,1.218467,21.23384,52.3656,68.629,18.4582,43.23055,
sf,1.8,ACO,28,0,1,35.33466,1.218465,21.23387,52.3687,68.639,18.4481,43.36888,
sf,1.8,ACO,29,0,1,34.68619,1.21846,21.27375,52.3593,68.578,18.4722,43.00331,
sf,1.8,FA,0,0,2,26.64999,1.217698,23.72584,52.1965,64.281,27.833,27.56594,
sf,1.8,FA,1,0,1,40.43394,1.218397,21.33951,52.5136,68.933,18.3503,43.83592,
sf,1.8,FA,2,0,2,38.75433,1.218012,23.38137,52.2597,64.061,23.5645,25.84881,
sf,1.8,FA,3,0,1,23.01172,1.218276,23.44595,52.212,76.469,30.2017,40.37749,
sf,1.8,FA,4,0,2,26.02258,1.217693,23.72096,52.1831,64.225,27.9957,27.58286,
sf,1.8,FA,5,0,2,25.39379,1.217745,23.64032,52.1786,64.233,28.7923,27.82123,
sf,1.8,FA,6,0,1,49.32089,1.218452,21.11472,52.5757,69.342,18.2674,45.57073,
sf,1.8,FA,7,0,1,49.3226,1.217916,22.93038,52.4092,68.321,18.2168,38.64712,
sf,1.8,FA,8,0,2,26.50424,1.217699,23.72084,52.1987,64.22,28.2422,27.65837,
sf,1.8,FA,9,0,2,26.32346,1.217713,23.72057,52.1996,64.215,28.4816,27.80217,
sf,1.8,FA,10,0,2,27.22109,1.217794,23.7389,52.186,68.108,26.3852,28.61343,
sf,1.8,FA,11,0,1,28.19532,1.217801,23.72881,52.2096,68.232,26.234,28.63863,
sf,1.8,FA,12,0,1,49.85933,1.218365,21.42961,52.5489,69.228,18.2658,44.26439,
sf,1.8,FA,13,0,1,40.68187,1.21784,23.55387,52.2674,66.51,19.2482,27.34713,
sf,1.8,FA,14,0,2,22.76264,1.218262,23.38155,52.1586,74.41,30.8205,36.27252,
sf,1.8,FA,15,0,2,41.05581,1.217795,23.5846,52.2639,66.548,18.1868,27.82314,
sf,1.8,FA,16,0,2,26.61214,1.21771,23.72561,52.1934,64.695,27.7116,27.67565,
sf,1.8,FA,17,0,1,36.27176,1.218412,21.15023,52.7791,68.856,18.4116,42.30463,
sf,1.8,FA,18,0,2,36.5005,1.217553,23.69382,52.7983,67.948,18.0033,38.24932,
sf,1.8,FA,19,0,1,48.37774,1.21799,22.71502,52.405,68.501,18.2079,39.95973,
sf,1.8,FA,20,0,1,50.23013,1.21829,21.74434,52.435,69.049,18.2618,43.19555,
sf,1.8,FA,21,0,2,24.71967,1.217983,23.67551,52.1924,69.625,29.9583,31.52338,
sf,1.8,FA,22,0,2,25.9825,1.217726,23.71534,52.1947,64.223,28.8797,27.97693,
sf,1.8,FA,23,0,2,26.40924,1.217693,23.72594,52.1897,64.223,27.8077,27.54371,
sf,1.8,FA,24,0,2,39.35546,1.217616,23.70255,52.335,67.909,18.0649,44.38208,
sf,1.8,FA,25,0,2,25.34244,1.217719,23.7105,52.1784,64.243,28.8349,27.92385,
sf,1.8,FA,26,0,2,26.26523,1.217713,23.72057,52.1978,64.217,28.4847,27.80611,
sf,1.8,FA,27,0,2,36.88008,1.21755,23.70384,52.8835,68.071,18.0174,41.80561,
