corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
sf,1.98,ABC,0,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,1,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,2,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,3,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,4,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,5,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,6,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,7,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,8,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,9,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,10,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,11,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,12,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,13,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,14,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,15,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,16,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,17,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,18,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,19,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,20,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,21,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,22,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,23,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,24,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,25,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,26,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,27,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,28,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,29,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,0,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,1,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,2,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,3,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,4,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,5,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,6,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,7,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,8,0,1,46.21951,1.218884,20.64979,52.61,68.818,18.0852,40.41247,
sf,1.98,ACO,9,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,10,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,11,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,12,0,6,-200.0,,,,,,,timeout
sf,1.98,ACO,13,0,1,50.01802,1.21896,20.58387,52.5869,69.078,18.1415,43.4095,
sf,1.98,ACO,14,0,1,50.31554,1.219011,20.50346,52.5881,69.232,18.1679,45.19453,
sf,1.98,ACO,15,0,1,50.3182,1.218966,20.57879,52.5908,69.099,18.1471,43.7157,
sf,1.98,ACO,16,0,1,50.30631,1.218963,20.57884,52.5889,69.089,18.144,43.56529,
sf,1.98,ACO,17,0,1,50.31042,1.219019,20.49835,52.5873,69.261,18.1718,45.49478,
sf,1.98,ACO,18,0,1,50.31931,1.218967,20.57878,52.5911,69.101,18.1473,43.72227,
sf,1.98,ACO,19,0,1,49.15149,1.218947,20.58906,52.5858,69.035,18.1361,42.89038,
sf,1.98,ACO,20,0,1,50.32344,1.218993,20.52862,52.5866,69.174,18.162,44.43754,
sf,1.98,ACO,21,0,1,49.54798,1.218948,20.59898,52.5884,69.04,18.1356,43.03346,
sf,1.98,ACO,22,0,1,49.67858,1.218956,20.58393,52.5866,69.073,18.1439,43.22351,
sf,1.98,ACO,23,0,1,50.3191,1.218962,20.58383,52.5888,69.089,18.1439,43.56187,
sf,1.98,ACO,24,0,1,50.2545,1.218964,20.56888,52.5895,69.092,18.1444,43.57883,
sf,1.98,ACO,25,0,1,50.32241,1.218987,20.53866,52.5867,69.156,18.159,44.26159,
sf,1.98,ACO,26,0,1,50.30633,1.218963,20.57884,52.5889,69.089,18.144,43.56531,
sf,1.98,ACO,27,0,1,49.62969,1.218958,20.57396,52.5865,69.074,18.1428,43.25107,
sf,1.98,ACO,28,0,1,50.05961,1.218958,20.58887,52.5868,69.077,18.1421,43.38949,
sf,1.98,ACO,29,0,1,49.58515,1.218947,20.60397,52.588,69.037,18.1352,43.02373,
sf,1.98,FA,0,0,1,28.2892,1.218925,22.33463,52.3314,64.084,27.7074,27.61121,
