corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
sf,1.62,ABC,0,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,1,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,2,0,3,27.13538,1.221411,29.13669,47.2666,62.065,16.6907,46.71106,
sf,1.62,ABC,3,0,2,26.93234,1.221116,28.30496,47.9109,62.135000000000005,16.6719,46.80812,
sf,1.62,ABC,4,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,5,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,6,0,3,28.52528,1.221678,28.31674,46.1566,62.611999999999995,17.0587,46.34649,
sf,1.62,ABC,7,0,1,29.28616,1.221312,25.80434,46.1774,63.013999999999996,17.6011,46.29361,
sf,1.62,ABC,8,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,9,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,10,0,3,28.20226,1.221678,28.75826,46.2977,62.516999999999996,16.9973,46.36375,
sf,1.62,ABC,11,0,1,27.24653,1.220594,25.05983,48.8304,62.397000000000006,16.7839,47.99655,
sf,1.62,ABC,12,0,3,29.02655,1.221632,29.52335,45.5137,63.135999999999996,17.4421,44.32581,
sf,1.62,ABC,13,0,3,28.60056,1.221444,27.70194,46.3618,62.533,17.0325,46.46396,
sf,1.62,ABC,14,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,15,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,16,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,17,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,18,0,2,27.20805,1.22138,29.05804,47.3125,62.113,16.7265,45.79493,
sf,1.62,ABC,19,0,3,28.09659,1.221509,28.24127,46.6286,62.485,16.9742,46.52971,
sf,1.62,ABC,20,0,1,28.60393,1.220626,20.1387,46.7608,63.054,18.5139,47.74145,
sf,1.62,ABC,21,0,3,27.86236,1.221417,28.14416,46.9374,62.507999999999996,16.9517,46.51949,
sf,1.62,ABC,22,0,3,28.06527,1.221406,27.62341,46.8026,62.285,16.8638,47.01964,
sf,1.62,ABC,23,0,1,33.24142,1.220928,22.0498,45.8761,64.035,17.9688,46.05214,
sf,1.62,ABC,24,0,3,33.37772,1.221623,27.89136,43.1922,64.233,18.2202,41.74576,
sf,1.62,ABC,25,0,1,29.68336,1.221299,25.22401,46.5463,62.977000000000004,17.2793,47.1319,
sf,1.62,ABC,26,0,1,32.21358,1.220446,21.79035,46.6575,63.769999999999996,17.8546,46.40704,
sf,1.62,ABC,27,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,28,0,6,-200.0,,,,,,,timeout
sf,1.62,ABC,29,0,1,36.1731,1.221349,25.98716,42.6112,64.777,18.6766,41.35635,
sf,1.62,ACO,0,0,2,31.80871,1.22162,25.3563,44.9442,63.413,17.6218,45.86971,
sf,1.62,ACO,1,0,2,32.31113,1.221484,24.0542,45.1898,63.501000000000005,17.6693,46.32444,
sf,1.62,ACO,2,0,2,31.12764,1.221657,25.63334,45.2225,63.218,17.482,46.29103,
sf,1.62,ACO,3,0,2,32.0044,1.221504,24.20265,45.2905,63.412000000000006,17.6074,46.50746,
sf,1.62,ACO,4,0,6,-200.0,,,,,,,timeout
sf,1.62,ACO,5,0,2,30.55132,1.221672,25.89596,45.4723,63.03,17.3542,46.65436,
sf,1.62,ACO,6,0,6,-200.0,,,,,,,timeout
sf,1.62,ACO,7,0,1,34.16782,1.221215,22.17861,45.1174,63.962999999999994,17.9786,45.95485,
sf,1.62,ACO,8,0,1,32.68802,1.221344,22.84121,45.4836,63.565,17.6983,46.80787,
sf,1.62,ACO,9,0,2,31.98351,1.221507,24.20755,45.3013,63.409000000000006,17.6039,46.5233,
sf,1.62,ACO,10,0,6,-200.0,,,,,,,timeout
