corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
tt,1.62,ABC,0,0,2,28.37957,1.221823,23.08523,49.4948,63.179,16.4654,47.17355,
tt,1.62,ABC,1,0,2,29.30809,1.221758,24.17778,49.0853,63.388999999999996,16.5057,46.14215,
tt,1.62,ABC,2,0,2,30.74344,1.221641,22.54791,49.4012,62.907,16.0243,46.65411,
tt,1.62,ABC,3,0,2,31.70384,1.221524,21.95965,49.5964,63.134,16.0454,46.75712,
tt,1.62,ABC,4,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,5,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,6,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,7,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,8,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,9,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,10,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,11,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,12,0,2,28.66061,1.2218,24.94085,49.1416,63.480999999999995,16.6102,44.26675,
tt,1.62,ABC,13,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,14,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,15,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,16,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,17,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,18,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,19,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,20,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,21,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,22,0,2,29.77329,1.221759,23.07155,49.2878,62.938,16.1461,46.96679,
tt,1.62,ABC,23,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,24,0,3,29.51883,1.222099,27.63254,47.1092,64.328,17.3131,41.69705,
tt,1.62,ABC,25,0,2,29.08237,1.221904,23.39617,49.2731,63.464,16.5219,47.08753,
tt,1.62,ABC,26,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,27,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,28,0,6,-200.0,,,,,,,timeout
tt,1.62,ABC,29,0,6,-200.0,,,,,,,timeout
tt,1.62,ACO,0,0,6,-200.0,,,,,,,timeout
tt,1.62,ACO,1,0,6,-200.0,,,,,,,timeout
tt,1.62,ACO,2,0,6,-200.0,,,,,,,timeout
tt,1.62,ACO,3,0,2,29.05964,1.222172,24.48696,48.4652,63.679,16.7711,46.46522,
tt,1.62,ACO,4,0,2,28.91117,1.222142,24.65616,48.5668,63.473,16.6296,46.31013,
tt,1.62,ACO,5,0,6,-200.0,,,,,,,timeout
tt,1.62,ACO,6,0,6,-200.0,,,,,,,timeout
tt,1.62,ACO,7,0,2,29.64224,1.222174,24.47204,48.0904,64.172,17.1181,45.92239,
tt,1.62,ACO,8,0,6,-200.0,,,,,,,timeout
tt,1.62,ACO,9,0,6,-200.0,,,,,,,timeout
