corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
sf,1.98,ABC,0,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ABC,1,0,1,42.31341,1.221828,11.66161,51.86,70.749,27.2065,31.39101,
sf,1.98,ABC,2,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,3,0,6,-200.0,,,,,,,timeout
sf,1.98,ABC,4,0,2,35.95715,1.218104,50.15743,50.9102,70.336,24.8385,26.35769,
sf,1.98,ABC,5,0,1,45.20885,1.219533,20.83261,56.8793,59.397000000000006,17.1938,53.70556,
sf,1.98,ABC,6,1,0,33.88179,1.221006,23.58214,53.0577,72.509,30.5706,32.6029,
sf,1.98,ABC,7,1,0,34.02803,1.219835,22.84462,52.8885,80.5558,24.4913,29.36122,
sf,1.98,ABC,8,0,1,37.49864,1.207286,25.29591,53.1221,64.568,17.5851,54.55665,
sf,1.98,ABC,9,0,1,45.73325,1.224853,10.37107,51.9624,74.704,21.4041,43.55458,
sf,1.98,ABC,10,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ABC,11,0,1,43.63082,1.22075,27.07228,52.5711,69.429,27.3322,36.87205,
sf,1.98,ABC,12,0,1,32.60802,1.235916,21.95893,50.4248,67.603,36.5962,23.22506,
sf,1.98,ABC,13,0,2,47.64003,1.215644,23.1577,55.7902,59.643,25.497,39.4733,
sf,1.98,ABC,14,0,2,41.55885,1.213326,23.55159,53.0524,59.158,14.0855,30.44498,
sf,1.98,ABC,15,0,2,40.79115,1.217993,26.5265,56.808,63.406000000000006,22.0992,26.45609,
sf,1.98,ABC,16,0,1,35.86666,1.219239,27.60291,55.4675,65.332,28.5474,25.81632,
sf,1.98,ABC,17,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ABC,18,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ABC,19,1,0,47.53344,1.218487,23.71545,54.6675,60.605999999999995,19.0915,43.09997,
sf,1.98,ABC,20,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ABC,21,0,3,30.88557,1.20031,3174.653,53.1764,59.706,20.1146,34.00124,
sf,1.98,ABC,22,0,3,43.8455,1.210964,3222.445,54.1817,59.736000000000004,27.7147,39.90717,
sf,1.98,ABC,23,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ABC,24,0,1,29.0911,1.218445,20.94075,58.7357,61.009,13.8693,38.91402,
sf,1.98,ABC,25,0,6,-200.0,,,,,,,no_convergence
sf,1.98,ABC,26,0,3,28.9823,1.214446,33.84509,50.2474,59.634,14.574,44.32804,
sf,1.98,ABC,27,0,2,45.49848,1.225697,19.80815,56.996,59.992999999999995,17.9962,35.43484,
sf,1.98,ABC,28,0,1,34.63679,1.212504,24.0624,51.5852,64.358,19.0481,50.36857,
sf,1.98,ABC,29,0,4,-2.69623,0.4195197,15179.45,0.38398,147.3325,5.55996,34.36209,
sf,1.98,ACO,0,0,1,32.39621,1.215256,10.25348,56.3315,65.764,20.7302,31.4577,
sf,1.98,ACO,1,0,1,31.32721,1.209775,9.738851,56.092,64.071,23.2248,50.90535,
sf,1.98,ACO,2,0,1,38.81723,1.213802,15.87299,55.0736,71.339,21.9353,44.06515,
sf,1.98,ACO,3,0,2,34.4323,1.207271,31.43077,54.8804,65.424,20.8881,33.87463,
sf,1.98,ACO,4,0,2,33.15858,1.214036,19.97345,56.0936,59.444,20.9408,46.20877,
sf,1.98,ACO,5,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ACO,6,0,1,34.1369,1.2162,20.11731,58.5146,75.395,27.1408,31.84468,
sf,1.98,ACO,7,0,1,32.9182,1.208803,12.74489,51.6726,68.593,23.1388,41.00803,
sf,1.98,ACO,8,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ACO,9,0,2,27.7697,1.215191,26.07895,53.9848,67.773,20.4184,49.24838,
sf,1.98,ACO,10,0,2,35.5452,1.207475,3180.885,50.9445,71.601,28.8633,34.66649,
sf,1.98,ACO,11,0,1,40.03134,1.213966,21.5522,54.4375,63.465,19.7082,39.94459,
sf,1.98,ACO,12,0,2,27.14287,1.210604,3678.789,54.8527,75.364,25.9252,45.03319,
sf,1.98,ACO,13,0,1,24.09429,1.219692,27.35415,58.1786,81.187,28.6955,32.99092,
sf,1.98,ACO,14,1,0,28.15141,1.218568,10.29524,52.752,79.139,22.7696,36.98698,
sf,1.98,ACO,15,0,2,30.23617,1.210767,27.85612,52.56,60.285,29.9588,29.55751,
sf,1.98,ACO,16,0,1,30.99347,1.209521,15.93418,51.2505,72.506,32.9562,28.55547,
sf,1.98,ACO,17,0,2,31.11277,1.213428,10.7634,58.972,59.83,21.5703,41.46061,
sf,1.98,ACO,18,0,1,41.34524,1.211341,24.75593,57.1601,64.879,20.4781,43.39921,
sf,1.98,ACO,19,0,2,38.48333,1.205665,3733.725,60.4704,65.155,20.9471,41.50066,
sf,1.98,ACO,20,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ACO,21,0,3,18.45538,0.2450564,24893.19,22.2792,255.1267,36.3021,16.18816,
sf,1.98,ACO,22,0,6,-200.0,,,,,,,measure_failed
sf,1.98,ACO,23,0,2,34.43108,1.208122,3821.444,54.8302,62.666,20.724,53.01284,
sf,1.98,ACO,24,0,1,30.91309,1.215652,24.21945,51.1784,60.313,18.7294,54.34742,
sf,1.98,ACO,25,0,1,28.95845,1.217635,15.68863,54.1203,79.256,21.9725,48.17318,
sf,1.98,ACO,26,0,1,34.28521,1.2167,18.29091,53.8836,61.5,21.2322,32.76488,
sf,1.98,ACO,27,0,2,40.44223,1.207629,4062.113,55.6369,71.757,25.8903,37.93896,
sf,1.98,ACO,28,0,2,27.96286,0.2087722,32064.42,51.5694,82.7832,23.0453,14.77642,
sf,1.98,ACO,29,0,1,30.67394,1.220289,34.13002,59.6482,68.63,28.0501,32.88539,
sf,1.98,FA,0,0,2,18.59905,1.216609,5619.613,50.0397,83.2483,34.0361,23.96698,
sf,1.98,FA,1,0,3,20.80925,1.223097,36.66302,32.6158,84.7541,22.1095,39.71981,
sf,1.98,FA,2,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,3,0,2,13.52124,1.222717,25.56155,49.9756,78.491,31.154,28.0706,
sf,1.98,FA,4,0,2,26.34912,1.198151,5941.187,55.1109,65.311,16.1123,45.5827,
sf,1.98,FA,5,0,3,21.66035,1.215969,38.23861,42.0292,79.829,40.268,23.00211,
sf,1.98,FA,6,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,7,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,8,0,3,21.01597,1.215722,37.17457,49.9898,86.6255,36.9045,25.76484,
sf,1.98,FA,9,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,10,0,3,23.13372,1.213829,30.22242,48.4859,85.4996,25.0112,35.33258,
sf,1.98,FA,11,0,2,23.44506,1.235289,554.9333,50.8412,82.0493,21.4631,54.08532,
sf,1.98,FA,12,0,3,1.112869,1.140806,358.7894,8.07217,104.796,40.2059,22.74188,
sf,1.98,FA,13,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,14,0,1,20.56872,1.216974,21.40929,50.4301,63.93300000000001,30.8037,33.16775,
sf,1.98,FA,15,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,16,0,3,19.22652,1.214578,32.43426,42.7915,67.18,38.6947,21.63091,
sf,1.98,FA,17,0,2,22.97177,1.20219,5615.264,51.2581,85.2101,24.6046,52.75195,
sf,1.98,FA,18,0,2,24.52421,1.22991,233.8727,50.5506,81.2094,18.6319,49.31708,
sf,1.98,FA,19,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,20,0,4,21.02202,1.20515,5508.428,44.6896,72.834,24.3565,107.1587,
sf,1.98,FA,21,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,22,0,3,29.91272,1.193273,5081.871,34.848,84.485,37.0172,32.99594,
sf,1.98,FA,23,0,1,18.64862,1.219382,26.51616,53.654,86.5772,31.4055,25.35235,
sf,1.98,FA,24,0,1,31.10284,1.211717,19.24642,51.7618,84.2354,32.5335,27.85091,
sf,1.98,FA,25,0,1,20.45427,1.214943,19.29009,53.036,82.1152,24.3625,28.89772,
sf,1.98,FA,26,0,2,23.6874,1.214097,41.34261,50.1862,84.7483,25.0809,30.87013,
sf,1.98,FA,27,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,28,0,6,-200.0,,,,,,,measure_failed
sf,1.98,FA,29,0,2,21.28061,1.222634,34.17857,50.305,73.376,30.0553,30.8729,
sf,1.98,GA,0,0,2,36.15935,1.222866,25.83598,55.5103,59.144999999999996,29.048,32.6486,
sf,1.98,GA,1,0,2,23.38888,1.193987,4212.133,51.5534,67.737,18.3962,39.98392,
sf,1.98,GA,2,0,2,37.34339,1.219555,35.85511,54.2363,59.485,33.4105,25.23749,
sf,1.98,GA,3,0,2,27.53865,1.228203,310.5103,51.573,63.352999999999994,25.9583,38.31145,
sf,1.98,GA,4,0,2,49.25617,1.216985,24.1979,55.4655,59.757000000000005,18.1108,26.24902,
sf,1.98,GA,5,0,2,37.57914,1.229599,5244.914,54.6077,65.334,20.3899,26.17466,
sf,1.98,GA,6,0,2,32.83903,1.2147,3501.736,54.6947,65.73,29.4328,33.27757,
sf,1.98,GA,7,0,2,25.06039,1.219273,29.42638,43.7468,66.698,32.7524,22.72855,
sf,1.98,GA,8,0,2,46.38716,1.214583,7.963826,50.6575,59.196,16.5611,29.46659,
sf,1.98,GA,9,0,2,33.91282,1.276698,132.8997,51.4178,70.167,34.6638,25.04966,
sf,1.98,GA,10,0,3,29.48811,1.263581,26.24575,51.9078,59.175,14.4271,52.86222,
sf,1.98,GA,11,0,6,-200.0,,,,,,,measure_failed
sf,1.98,GA,12,0,6,-200.0,,,,,,,measure_failed
sf,1.98,GA,13,0,3,44.61425,1.212741,38.90011,52.3827,59.253,19.1098,43.56594,
sf,1.98,GA,14,0,3,45.34471,1.214729,28.13946,55.235,59.616,19.1037,52.77112,
sf,1.98,GA,15,0,1,34.90476,1.221323,25.40216,55.8995,59.494,28.8544,24.81797,
sf,1.98,GA,16,0,2,31.84806,1.211361,19.72737,51.0812,59.69799999999999,35.4095,25.64984,
sf,1.98,GA,17,0,2,34.9843,1.224335,27.76523,51.8558,64.53,33.9392,28.29343,
