corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
fs,1.8,ABC,0,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,1,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,2,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,3,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,4,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,5,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,6,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,7,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,8,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,9,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,10,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,11,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,12,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,13,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,14,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,15,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,16,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,17,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,18,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,19,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,20,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,21,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,22,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,23,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,24,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,25,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,26,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,27,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,28,0,6,-200.0,,,,,,,timeout
fs,1.8,ABC,29,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,0,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,1,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,2,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,3,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,4,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,5,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,6,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,7,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,8,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,9,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,10,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,11,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,12,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,13,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,14,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,15,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,16,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,17,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,18,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,19,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,20,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,21,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,22,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,23,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,24,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,25,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,26,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,27,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,28,0,6,-200.0,,,,,,,timeout
fs,1.8,ACO,29,0,6,-200.0,,,,,,,timeout
fs,1.8,FA,0,0,6,-200.0,,,,,,,no_convergence
fs,1.8,FA,1,0,3,19.77445,1.213891,26.95564,33.0008,85.254,22.8931,39.31794,
fs,1.8,FA,2,0,2,20.34923,1.245682,31.60493,53.3183,61.807,25.162,38.77742,
fs,1.8,FA,3,0,1,12.88272,1.220106,23.74856,49.8305,78.902,31.4235,27.89006,
fs,1.8,FA,4,0,2,25.46987,1.245941,101.8386,55.4993,64.522,15.8061,47.0947,
fs,1.8,FA,5,0,3,21.04012,1.222113,26.89331,41.9779,79.954,40.2534,23.11553,
fs,1.8,FA,6,0,2,22.24444,1.240544,107.2697,50.2663,85.1563,34.8865,31.47152,
fs,1.8,FA,7,0,3,16.66715,1.225252,125.7824,49.9815,82.8583,27.6548,30.69358,
fs,1.8,FA,8,0,2,20.66423,1.223529,32.03847,50.0937,86.6244,36.7984,25.93411,
fs,1.8,FA,9,0,2,23.20206,1.25023,6235.812,50.4086,83.8049,31.9078,29.41814,
fs,1.8,FA,10,0,3,21.95856,1.226397,28.72667,47.6742,85.698,25.3628,35.66169,
fs,1.8,FA,11,0,2,23.76334,1.211084,5474.66,50.2562,82.5603,21.8915,53.17956,
fs,1.8,FA,12,0,3,3.038036,1.144586,234.0876,8.25599,104.5958,40.1259,22.77581,
fs,1.8,FA,13,0,2,25.08953,1.252658,233.9268,51.1673,83.6467,22.3233,45.52688,
fs,1.8,FA,14,1,0,19.86956,1.218736,22.00989,50.3587,64.235,30.873,33.13408,
fs,1.8,FA,15,0,1,22.70185,1.234164,19.86377,50.2406,62.403000000000006,26.3058,43.25072,
fs,1.8,FA,16,0,2,18.92159,1.22341,25.69074,42.8066,67.499,38.6648,21.83458,
fs,1.8,FA,17,0,2,21.72723,1.237712,158.2245,51.154,85.1227,24.4991,53.85173,
fs,1.8,FA,18,0,2,24.97515,1.216023,3274.288,50.2203,81.5161,18.9105,48.75784,
fs,1.8,FA,19,0,2,24.57274,1.252453,32.54704,51.9661,82.33,21.1645,37.73295,
